ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2002-12-20,28.809546095404812,14.583416653832408,19.619121111381162,28.809546095404812,28.809546095404812,-11.75841675782647,-11.75841675782647,-11.75841675782647,-0.00875081757720832,-0.00875081757720832,-0.00875081757720832,-11.749665940249264,-11.749665940249264,-11.749665940249264,0.0,0.0,0.0,17.05112933757834
2002-12-21,28.809420576219097,14.239183017639668,19.662835552937782,28.809420576219097,28.809420576219097,-11.916263667559402,-11.916263667559402,-11.916263667559402,0.008322986368049099,0.008322986368049099,0.008322986368049099,-11.924586653927452,-11.924586653927452,-11.924586653927452,0.0,0.0,0.0,16.893156908659694
2002-12-22,28.809295057033374,14.017556977779298,19.457408732109435,28.809295057033374,28.809295057033374,-12.066990523593386,-12.066990523593386,-12.066990523593386,0.022334279835356036,0.022334279835356036,0.022334279835356036,-12.089324803428743,-12.089324803428743,-12.089324803428743,0.0,0.0,0.0,16.742304533439988
2002-12-23,28.809169537847655,13.77253345325094,19.061394989158917,28.809169537847655,28.809169537847655,-12.216697818853355,-12.216697818853355,-12.216697818853355,0.026065392906508066,0.026065392906508066,0.026065392906508066,-12.242763211759863,-12.242763211759863,-12.242763211759863,0.0,0.0,0.0,16.5924717189943
2002-12-24,28.80904401866194,13.697041109275581,18.97710661417416,28.80904401866194,28.80904401866194,-12.406626087969457,-12.406626087969457,-12.406626087969457,-0.022694431395727546,-0.022694431395727546,-0.022694431395727546,-12.383931656573727,-12.383931656573727,-12.383931656573727,0.0,0.0,0.0,16.402417930692483
2002-12-25,28.808918499476217,13.645366709693262,19.02655327416749,28.808918499476217,28.808918499476217,-12.532482838544256,-12.532482838544256,-12.532482838544256,-0.0204546632189959,-0.0204546632189959,-0.0204546632189959,-12.512028175325261,-12.512028175325261,-12.512028175325261,0.0,0.0,0.0,16.27643566093196
2002-12-26,28.808792980290498,13.474934535131567,19.012509195589562,28.808792980290498,28.808792980290498,-12.63125869467975,-12.63125869467975,-12.63125869467975,-0.0048227469179877745,-0.0048227469179877745,-0.0048227469179877745,-12.626435947761761,-12.626435947761761,-12.626435947761761,0.0,0.0,0.0,16.177534285610747
2002-12-27,28.808667461104783,13.560822891086806,18.954828555776356,28.808667461104783,28.808667461104783,-12.735486132527793,-12.735486132527793,-12.735486132527793,-0.008750817577192286,-0.008750817577192286,-0.008750817577192286,-12.726735314950604,-12.726735314950604,-12.726735314950604,0.0,0.0,0.0,16.07318132857699
2002-12-28,28.80854194191906,13.481738873904058,18.694187397332982,28.80854194191906,28.80854194191906,-12.804387641671102,-12.804387641671102,-12.804387641671102,0.008322986368025136,0.008322986368025136,0.008322986368025136,-12.812710628039126,-12.812710628039126,-12.812710628039126,0.0,0.0,0.0,16.004154300247958
2002-12-29,28.80841642273334,13.471155023810535,18.59812531441668,28.80841642273334,28.80841642273334,-12.862017482517832,-12.862017482517832,-12.862017482517832,0.02233427983536664,0.02233427983536664,0.02233427983536664,-12.8843517623532,-12.8843517623532,-12.8843517623532,0.0,0.0,0.0,15.94639894021551
2002-12-30,28.808290903547626,13.295633277696613,18.370420813605538,28.808290903547626,28.808290903547626,-12.91578488641595,-12.91578488641595,-12.91578488641595,0.02606539290648022,0.02606539290648022,0.02606539290648022,-12.941850279322429,-12.941850279322429,-12.941850279322429,0.0,0.0,0.0,15.892506017131675
2002-12-31,28.808165384361903,13.136713396522179,18.341306576910384,28.808165384361903,28.808165384361903,-13.008284797325855,-13.008284797325855,-13.008284797325855,-0.022694431395773484,-0.022694431395773484,-0.022694431395773484,-12.985590365930083,-12.985590365930083,-12.985590365930083,0.0,0.0,0.0,15.799880587036048
2003-01-01,28.808039865176184,13.09578433911475,18.429086257858746,28.808039865176184,28.808039865176184,-13.036589488074735,-13.036589488074735,-13.036589488074735,-0.020454663219003993,-0.020454663219003993,-0.020454663219003993,-13.016134824855731,-13.016134824855731,-13.016134824855731,0.0,0.0,0.0,15.771450377101448
2003-01-02,28.80791434599047,13.213358019403413,18.3565714229221,28.80791434599047,28.80791434599047,-13.039029271065806,-13.039029271065806,-13.039029271065806,-0.004822746918013767,-0.004822746918013767,-0.004822746918013767,-13.034206524147793,-13.034206524147793,-13.034206524147793,0.0,0.0,0.0,15.768885074924663
2003-01-03,28.807788826804746,12.902500719454073,18.26004301364362,28.807788826804746,28.807788826804746,-13.04941665695465,-13.04941665695465,-13.04941665695465,-0.008750817577204403,-0.008750817577204403,-0.008750817577204403,-13.040665839377445,-13.040665839377445,-13.040665839377445,0.0,0.0,0.0,15.758372169850096
2003-01-04,28.807663307619027,13.087967772312922,18.37856518465174,28.807663307619027,28.807663307619027,-13.028161743937641,-13.028161743937641,-13.028161743937641,0.008322986368048345,0.008322986368048345,0.008322986368048345,-13.036484730305691,-13.036484730305691,-13.036484730305691,0.0,0.0,0.0,15.779501563681386
2003-01-05,28.80753778843331,13.295179151686245,18.63276860707149,28.80753778843331,28.80753778843331,-13.00038390524799,-13.00038390524799,-13.00038390524799,0.022334279835377252,0.022334279835377252,0.022334279835377252,-13.022718185083368,-13.022718185083368,-13.022718185083368,0.0,0.0,0.0,15.807153883185322
2003-01-06,28.80741226924759,13.308794520131055,18.265803095477708,28.80741226924759,28.80741226924759,-12.974408442483389,-12.974408442483389,-12.974408442483389,0.02606539290645943,0.02606539290645943,0.02606539290645943,-13.00047383538985,-13.00047383538985,-13.00047383538985,0.0,0.0,0.0,15.8330038267642
2003-01-07,28.80728675006187,13.131749125278729,18.537280788062922,28.80728675006187,28.80728675006187,-12.993575025116687,-12.993575025116687,-12.993575025116687,-0.022694431395745677,-0.022694431395745677,-0.022694431395745677,-12.970880593720942,-12.970880593720942,-12.970880593720942,0.0,0.0,0.0,15.813711724945183
